time,SO4_sfc_diff,SO2_sfc_diff,DMS_sfc_diff,HMS_sfc_diff,SS_sfc_diff,SF_sfc_diff,NK_sfc_diff
2022-07-25 15:00:00,4.2739621082159204e-11,3.588402317542178e-11,2.8751759869093276e-13,4.1737018021600866e-13,-1.3222432054057328e-14,1.0994206906434329e-11,60815439.77429199
2022-07-25 16:00:00,4.236926532209799e-11,3.538633565206775e-11,2.726179809302928e-13,4.1614909849699373e-13,-1.3436341913995992e-14,1.1136598094639272e-11,68202867.21256256
2022-07-25 17:00:00,4.199372518219803e-11,3.493106979735782e-11,2.688291056157932e-13,4.1503801160358166e-13,-1.3712245752005114e-14,1.121657044276229e-11,75638438.78432465
2022-07-25 18:00:00,4.1651947423069924e-11,3.4369630114608006e-11,2.772251288582339e-13,4.1382823741654064e-13,-1.3873248813331942e-14,1.1298651099376683e-11,83441081.94973755
2022-07-25 19:00:00,4.126841795604766e-11,3.365916325980831e-11,2.982585516794089e-13,4.121271315319942e-13,-1.4086104372333096e-14,1.1362160271428726e-11,91204861.40872192
2022-07-25 20:00:00,4.0851623241517436e-11,3.30077349274845e-11,4.760641294023801e-13,4.121874729123951e-13,-1.4249148338660023e-14,1.140387394053102e-11,103917530.14967346
2022-07-25 21:00:00,4.0587368461293545e-11,3.163862759271851e-11,1.3787835961193934e-12,4.10027375506269e-13,-1.4456835823017034e-14,1.1413458169497458e-11,134372743.68476105
2022-07-25 22:00:00,4.0421854353253786e-11,2.994088388627882e-11,2.4027791244649635e-12,4.0106645758118786e-13,-1.464667276081869e-14,1.145722600321589e-11,183131721.21611023
2022-07-25 23:00:00,3.995492498999491e-11,2.8399291304732625e-11,3.3209219709185675e-12,3.920499787683987e-13,-1.4748789449243257e-14,1.143695253511835e-11,211666246.56105804
2022-07-26 00:00:00,3.893635908218902e-11,2.7009321410244162e-11,3.972914381247668e-12,3.799505713366345e-13,-1.4524794197027268e-14,1.1301374821521024e-11,237150266.7536316
2022-07-26 01:00:00,3.856779860197535e-11,2.598140919810172e-11,4.3961753192417596e-12,3.719830200150327e-13,-1.4461949185764114e-14,1.145273349198484e-11,262095462.02309418
2022-07-26 02:00:00,3.825346382580469e-11,2.4876388626844633e-11,4.666203434839704e-12,3.6018574297162554e-13,-1.4407152459571172e-14,1.1706238534442444e-11,282983014.46009827
2022-07-26 03:00:00,3.825558086232192e-11,2.3878313958244202e-11,4.968686291627675e-12,3.4963482210670554e-13,-1.445320364492657e-14,1.223067116002755e-11,308652449.4956436
2022-07-26 04:00:00,3.8539134353538216e-11,2.3137170453156053e-11,5.481020146874453e-12,3.439037477927545e-13,-1.453223094374831e-14,1.2810661190481878e-11,327860994.73773956
2022-07-26 05:00:00,3.878042807269481e-11,2.2484184558468607e-11,6.257191426547394e-12,3.3822539453798307e-13,-1.448829988816714e-14,1.3228350670487227e-11,341958403.64902496
2022-07-26 06:00:00,3.8889853728904673e-11,2.1795619906754408e-11,7.392484475710262e-12,3.34503640655057e-13,-1.4603653255480822e-14,1.353474740765041e-11,334879607.087265
2022-07-26 07:00:00,3.888328400709006e-11,2.117226216171605e-11,9.111850888243394e-12,3.3533774137541505e-13,-1.459262793973461e-14,1.3526586055124283e-11,324637706.7529297
2022-07-26 08:00:00,3.867451514532197e-11,2.0580658150413334e-11,1.1460801076608732e-11,3.370257808865551e-13,-1.4192569862222318e-14,1.3377974225137822e-11,309970441.4040985
2022-07-26 09:00:00,3.806133084657035e-11,2.0104374644919396e-11,1.3685517326706192e-11,3.3503690849940033e-13,-1.3768258419739836e-14,1.3285972418122779e-11,301160985.5350189
2022-07-26 10:00:00,3.76596795709844e-11,2.2088218095055425e-11,1.367612869032808e-11,3.3981296478733255e-13,-1.3802252948463774e-14,1.2928859053369093e-11,282875077.0636215
2022-07-26 11:00:00,3.720782430553302e-11,2.9598978912048204e-11,8.309596469060383e-12,3.44068505971173e-13,-1.4077358401775225e-14,1.2459124278208408e-11,261938378.7803192
2022-07-26 12:00:00,3.662813810216136e-11,3.4395575154241e-11,5.9178891282803384e-12,3.4604521511456947e-13,-1.4995767120789042e-14,1.1922314242034418e-11,247778139.9815216
2022-07-26 13:00:00,3.600804906948071e-11,3.742593783904054e-11,5.30191269252958e-12,3.454170214515994e-13,-1.5454920968977133e-14,1.1377326296327048e-11,235679725.25552368
2022-07-26 14:00:00,3.540027907640436e-11,3.960378145825328e-11,5.0639052553000835e-12,3.438592896669734e-13,-1.5156099936173684e-14,1.091155623766694e-11,218900993.57445526
2022-07-26 15:00:00,3.481835666723495e-11,4.077505215775151e-11,5.516398982629587e-12,3.405689156307193e-13,-1.4649230548649698e-14,1.0670321043683045e-11,228094984.87628174
2022-07-26 16:00:00,3.422262086012804e-11,4.1992119892404906e-11,5.7232418499044716e-12,3.357041727405253e-13,-1.5015450600837127e-14,1.0434754654756236e-11,247921613.3039627
2022-07-26 17:00:00,3.3634440922192796e-11,4.2697518057561115e-11,5.01553919491613e-12,3.3063653629480745e-13,-1.4711846842198735e-14,1.0202646394414363e-11,268905609.9677429
2022-07-26 18:00:00,3.315668734165767e-11,4.3191676556902236e-11,4.807997928653891e-12,3.235620438700729e-13,-1.425003086044729e-14,1.0074133757808463e-11,284565281.2292023
2022-07-26 19:00:00,3.288005898143797e-11,4.3247287277654466e-11,4.41438116448756e-12,3.1849013993317426e-13,-1.3791549618871455e-14,1.0061666009990462e-11,282945719.0597305
2022-07-26 20:00:00,3.2684891908379915e-11,4.269198555767342e-11,4.6808144270425224e-12,3.1481767666980617e-13,-1.327694111940346e-14,1.0116200501203096e-11,258901453.01169586
2022-07-26 21:00:00,3.159911780006351e-11,3.877921670469771e-11,7.694086673420853e-12,2.92838590905773e-13,-1.2662323394358216e-14,1.0222619662935667e-11,265423365.63479614
2022-07-26 22:00:00,3.1148272369845766e-11,3.5660889659948215e-11,1.09475379447122e-11,2.871376937534214e-13,-1.2206481850725979e-14,1.0272886231836682e-11,270462144.6371689
2022-07-26 23:00:00,3.038110671978306e-11,3.3672760841309725e-11,1.3362800776905291e-11,2.816794448819328e-13,-1.1776956866789805e-14,9.790157564844811e-12,264186873.4521942
2022-07-27 00:00:00,2.9225210771784404e-11,3.279474656479803e-11,1.4443461732198274e-11,2.741581056709845e-13,-1.0992007784634792e-14,9.20785274582868e-12,239258739.7607422
2022-07-27 01:00:00,2.792757161208429e-11,3.2745551653928965e-11,1.4760400744920054e-11,2.657152042704147e-13,-1.0396177671601375e-14,8.587123743604655e-12,482038504.7723465
2022-07-27 02:00:00,2.6873840375897004e-11,3.2568185495791486e-11,1.4110644525226597e-11,2.5737436848507525e-13,-1.0254608210536712e-14,8.291650498414254e-12,461932110.1545334
2022-07-27 03:00:00,2.605793370332761e-11,3.226634249904308e-11,1.457367889289221e-11,2.5130631364360785e-13,-9.747957434234119e-15,8.000626498940157e-12,259446433.5007248
2022-07-27 04:00:00,2.5806411670254953e-11,3.2102649819413175e-11,1.579318881223712e-11,2.493515331210965e-13,-8.881694300046256e-15,7.077680719687505e-12,17768174.234275818
2022-07-27 05:00:00,2.5765346129246965e-11,3.168916342374636e-11,1.7180185143325726e-11,2.480129703373121e-13,-7.868770639527241e-15,6.308444712474245e-12,139829306.70880127
2022-07-27 06:00:00,2.5830032851248178e-11,3.052376773684031e-11,1.8822548064686645e-11,2.481243334063147e-13,-6.838597090998847e-15,7.279383947046385e-12,-8048213.991958618
2022-07-27 07:00:00,2.6157678447734623e-11,2.9604236179422166e-11,2.1006500172241725e-11,2.512561749349804e-13,-6.3288168369081085e-15,8.781564647996896e-12,-151577817.20755768
2022-07-27 08:00:00,2.6502273214900152e-11,2.8249158448128895e-11,2.402654735012628e-11,2.541644044176412e-13,-6.074608225830578e-15,8.779080616527883e-12,-265153370.15385437
2022-07-27 09:00:00,2.675857654602598e-11,2.6591250236375952e-11,2.840465253034772e-11,2.544565658629086e-13,-5.775352154134364e-15,8.310056335371928e-12,-404777562.7896576
2022-07-27 10:00:00,2.7004709309659154e-11,2.915407961742548e-11,2.993063426165873e-11,2.5147019509814834e-13,-4.428046414341982e-15,8.13038962900043e-12,-456475426.6307068
2022-07-27 11:00:00,2.7028350548055494e-11,4.095110157372072e-11,2.220816294108039e-11,2.466037296640279e-13,-3.446063946734145e-15,8.330016571179504e-12,-495275335.20921326
2022-07-27 12:00:00,2.67628935684471e-11,4.9016751409978055e-11,1.612939888215186e-11,2.399548905123034e-13,-3.6669519579482026e-15,8.990132063266946e-12,-496157528.0324478
2022-07-27 13:00:00,2.624097032860689e-11,5.4007039762083365e-11,1.3604991987050849e-11,2.384745266160925e-13,-5.404290288532886e-15,9.210789758206128e-12,-407868907.0276489
2022-07-27 14:00:00,2.551644671364848e-11,5.712988536450664e-11,1.1841143652333626e-11,2.487437393356056e-13,-7.149245878878748e-15,9.223641806484783e-12,-351182640.8155441
2022-07-27 15:00:00,2.4472440742227645e-11,5.720196049072843e-11,1.1778193237118606e-11,2.6467327999961997e-13,-9.056197791350006e-15,9.188874604188183e-12,-332049306.50305176
2022-07-27 16:00:00,2.3477470984622557e-11,5.7656733144427524e-11,1.239727600114164e-11,2.8754276626792016e-13,-1.0549851798239866e-14,9.11374269953546e-12,-318455928.8314438
2022-07-27 17:00:00,2.238046394875103e-11,5.726287331055717e-11,1.3592013654487346e-11,3.1679623717962046e-13,-1.1208597798886839e-14,8.851798617974013e-12,-297938504.09762573
2022-07-27 18:00:00,2.1433500746405057e-11,5.6501313634376225e-11,1.5112976255014108e-11,3.5733822210739136e-13,-1.2334548137952232e-14,8.641420147843543e-12,-244215657.0845642
2022-07-27 19:00:00,2.0539200050789476e-11,5.606689079469123e-11,1.7090703664584816e-11,4.1440499045532284e-13,-1.2288425041443486e-14,8.510849843291943e-12,-161823533.92324066
2022-07-27 20:00:00,1.9651525500719204e-11,5.453724671488534e-11,1.9911894934007483e-11,4.785625299231053e-13,-1.1287495733071423e-14,8.35393822383121e-12,-93155565.5568695
2022-07-27 21:00:00,1.8452456685074183e-11,4.8684534325788574e-11,2.714093754461378e-11,5.583393688950075e-13,-1.0001196237048001e-14,7.789603877096041e-12,-6232296296.711678
2022-07-27 22:00:00,1.6096420335075514e-11,4.5980350157203595e-11,3.466899435283415e-11,6.162805372949487e-13,-9.736195351714835e-15,5.8558419654866484e-12,-27594424605.607407
2022-07-27 23:00:00,1.1198879753068697e-11,4.758633720347034e-11,4.0102033592405384e-11,6.282969988472991e-13,-9.385742684044081e-15,1.3949484979707626e-12,-28031603847.13849
2022-07-28 00:00:00,3.491388765968684e-12,5.2543815389990474e-11,4.270305118767155e-11,6.653889840240211e-13,-5.468000746817706e-15,-5.6611729181073954e-12,-21271134053.286987
2022-07-28 01:00:00,-5.840440559795667e-12,6.11874894501545e-11,4.447557659744173e-11,7.213724236894825e-13,3.976542594261444e-16,-1.4347333633232698e-11,-17508782393.493988
2022-07-28 02:00:00,-1.4987941993771723e-11,7.099588442350354e-11,4.4981954754069795e-11,7.85267138149592e-13,3.997098159455611e-15,-2.303410711597294e-11,-16456317492.603455
2022-07-28 03:00:00,-2.2336823262636028e-11,7.959121379994153e-11,4.53617682069424e-11,8.564072433962452e-13,1.0403444224153624e-14,-2.991036963160896e-11,-15515772900.4776
2022-07-28 04:00:00,-2.7580026105498692e-11,8.579536585513992e-11,4.6098161532637487e-11,9.295215652836259e-13,1.5308897854791126e-14,-3.5070087272992886e-11,-14906704044.024078
2022-07-28 05:00:00,-3.054719876408887e-11,8.963718399448637e-11,4.729633848845031e-11,9.863304735578754e-13,1.4353989472266883e-14,-3.772265130414729e-11,-15514284321.21405
2022-07-28 06:00:00,-3.115372367780482e-11,9.044097811970925e-11,4.919448296630411e-11,1.0212035469379924e-12,1.7811074280689835e-14,-3.856230506440423e-11,-16914836311.666992
2022-07-28 07:00:00,-3.04219069977973e-11,8.829267166896946e-11,5.237146135335947e-11,1.0459011266173518e-12,1.1795305403060683e-14,-3.859486525488591e-11,-17745900408.7753
2022-07-28 08:00:00,-2.916842445737337e-11,8.432490802373992e-11,5.661583902078262e-11,1.0563084586780753e-12,1.446174900836607e-14,-3.822142355617908e-11,-18220118752.93271
2022-07-28 09:00:00,-2.6420356079134996e-11,7.791103917913147e-11,6.113224696002002e-11,1.0375044070859951e-12,2.2204866466130327e-14,-3.53954049017858e-11,-17755908346.13153
2022-07-28 10:00:00,-2.2715642865221206e-11,7.443540709563076e-11,6.220643779607061e-11,1.0123383723442995e-12,5.600169764889414e-15,-3.194051592019497e-11,-16720268029.088074
2022-07-28 11:00:00,-1.831608584041584e-11,7.650673267421421e-11,5.633518895713509e-11,9.987195159051327e-13,-1.2146167938311367e-15,-2.8982129109755876e-11,-14722887682.37622
2022-07-28 12:00:00,-1.3378087964367532e-11,7.61785554523428e-11,5.104810816177989e-11,9.69162753382187e-13,-2.4050961231242905e-14,-2.411086467313716e-11,-12237028544.119812
2022-07-28 13:00:00,-8.316178337346569e-12,7.51217448494656e-11,4.653535498709886e-11,9.65194527174931e-13,-3.981395065111864e-14,-1.9608842434927677e-11,-9776971289.788727
2022-07-28 14:00:00,-3.1193523488070446e-12,7.299619616045475e-11,4.2962371271181404e-11,9.722674420868441e-13,-4.8730877656148876e-14,-1.4855689077388563e-11,-7727155475.848267
2022-07-28 15:00:00,1.3601126446007541e-12,7.096235213115315e-11,4.0672847207214794e-11,9.854045156190097e-13,-5.4646323812538886e-14,-1.0559514894279388e-11,-6143348773.053284
2022-07-28 16:00:00,5.556773959617757e-12,6.969946453578321e-11,3.8916172264979096e-11,1.0122834820900839e-12,-6.477663637456517e-14,-6.768925653033179e-12,-4618723208.447235
2022-07-28 17:00:00,9.51912103512435e-12,6.801532627774227e-11,3.784040356617335e-11,1.0441771479233692e-12,-7.406570870042528e-14,-3.3222246889549443e-12,-3110172222.1308746
2022-07-28 18:00:00,1.2877995631716358e-11,6.730459948808106e-11,3.753661748514817e-11,1.103723155498609e-12,-8.676410205626707e-14,-7.028308326586939e-13,-1675260796.8587341
2022-07-28 19:00:00,1.5865440245508366e-11,6.622990607301288e-11,3.80752419122951e-11,1.1548413872407588e-12,-8.813111478913004e-14,1.3650336967339581e-12,-224822630.3848877
2022-07-28 20:00:00,1.849237499275068e-11,6.22510065787262e-11,4.089568273446847e-11,1.2182478717829144e-12,-8.577987906864051e-14,3.058595708707033e-12,1145084699.7924194
2022-07-28 21:00:00,1.9982071765137444e-11,5.438727785617092e-11,5.1523389397971564e-11,1.305491107244236e-12,-8.804473721921985e-14,4.195074537475268e-12,-6672399015.048309
2022-07-28 22:00:00,1.8779906974761624e-11,4.965652876511433e-11,6.331854717985244e-11,1.398243156260683e-12,-9.724158649947113e-14,3.0946056109169053e-12,-62936159982.444
2022-07-28 23:00:00,1.3386048323013239e-11,5.232782807957511e-11,7.040725266840441e-11,1.4560035646433319e-12,-9.16734331779168e-14,-1.6696910203121584e-12,-91954804634.46173
2022-07-29 00:00:00,5.8365740298332534e-12,6.05215687299478e-11,7.28362955403176e-11,1.5149873097914595e-12,-8.281240541120504e-14,-8.569687448258747e-12,-86289229102.3935
2022-07-29 01:00:00,-1.6972496477577574e-12,7.140976975350666e-11,7.197235749204532e-11,1.5583452946256818e-12,-7.356553619671223e-14,-1.5654820214590952e-11,-67884777690.00946
2022-07-29 02:00:00,-7.462088669810234e-12,8.206296316894379e-11,6.865109389137609e-11,1.5958526100261655e-12,-7.528136822242017e-14,-2.1218581871106753e-11,-58564359565.95392
2022-07-29 03:00:00,-1.1244658620924308e-11,9.159790264637735e-11,6.595400405435487e-11,1.6190071404890324e-12,-8.807404618501834e-14,-2.5301927992160403e-11,-51551533371.668274
2022-07-29 04:00:00,-1.2926780939068684e-11,9.835184228550634e-11,6.538787783968902e-11,1.6633673204853194e-12,-1.0735628459103635e-13,-2.738696820371559e-11,-47117664027.547485
2022-07-29 05:00:00,-1.264603123250909e-11,1.0146270837040979e-10,6.710418217401505e-11,1.7206139304444314e-12,-1.1190896166906787e-13,-2.736283728954312e-11,-45056991352.19824
2022-07-29 06:00:00,-1.1058931503483431e-11,1.0154253312025715e-10,6.990569797140833e-11,1.7770613543475685e-12,-1.144418303276065e-13,-2.5591913422974694e-11,-43613880583.76758
2022-07-29 07:00:00,-8.573185029783749e-12,9.836822186678108e-11,7.677632266615286e-11,1.864928731870158e-12,-1.2112476199546962e-13,-2.2700676292788577e-11,-39960879018.13904
2022-07-29 08:00:00,-4.821250662908411e-12,9.119462364205853e-11,8.697454109245434e-11,1.9675500843000313e-12,-1.314628256658973e-13,-1.831936775237267e-11,-34741696913.37616
2022-07-29 09:00:00,-1.8390213451971397e-13,8.111697152549845e-11,9.703290909545337e-11,2.0556765546617193e-12,-1.3902613543283956e-13,-1.3578286935325171e-11,-28837293817.575195
2022-07-29 10:00:00,5.0051770078836696e-12,7.64113664647848e-11,1.0152793836151365e-10,2.1209236155249554e-12,-1.4115125240719532e-13,-8.250919981224175e-12,-23275733739.94754
2022-07-29 11:00:00,1.0068263308147044e-11,8.088995376693264e-11,9.632392224896894e-11,2.1695053590999087e-12,-1.43114580947698e-13,-3.2367293665018337e-12,-18733374950.580444
2022-07-29 12:00:00,1.4702695293611038e-11,8.395077657320482e-11,9.334781298922726e-11,2.1181638618070385e-12,-1.5338070874779434e-13,1.2566082411877566e-12,-13926462326.851532
2022-07-29 13:00:00,1.8511268651586406e-11,8.587107664164225e-11,9.314781970040815e-11,2.0185812283080625e-12,-1.646480328606519e-13,4.7188728298019665e-12,-9392747020.371826
2022-07-29 14:00:00,2.120249509892748e-11,8.65525752350209e-11,9.228602241001614e-11,1.917663445077172e-12,-1.6466694939930875e-13,7.2459289083731484e-12,-5913153411.148453
2022-07-29 15:00:00,2.298037459379396e-11,8.619785987729412e-11,9.324326736558479e-11,1.77202668682677e-12,-1.6169001411212362e-13,9.152633504463021e-12,-3202871744.452133
2022-07-29 16:00:00,2.4167001503125576e-11,8.48292037757674e-11,9.663357690080672e-11,1.6036512100908286e-12,-1.6003895030273598e-13,1.056952671062088e-11,-1197652811.9319
2022-07-29 17:00:00,2.465920871091255e-11,8.284534170566855e-11,1.0113300220614003e-10,1.4868576590387446e-12,-1.6019557202420799e-13,1.132157980132913e-11,90273211.318573
2022-07-29 18:00:00,2.4651119161438662e-11,7.932842164817223e-11,1.0802283974707826e-10,1.416413434748855e-12,-1.6512212456065605e-13,1.1582780733527588e-11,1115016320.642273
2022-07-29 19:00:00,2.4249656063248946e-11,7.528691309535157e-11,1.1603404480141188e-10,1.4094998014473685e-12,-1.7428280793371053e-13,1.1525515473981952e-11,2087948192.8240585
2022-07-29 20:00:00,2.3536517538769567e-11,7.096064000706587e-11,1.2478217730541027e-10,1.4940846255841247e-12,-1.8033930006681262e-13,1.1168061711656388e-11,3076485009.2440987
2022-07-29 21:00:00,2.2255699379612352e-11,6.076685810548949e-11,1.4361655723184884e-10,1.5812412790415982e-12,-1.8660718477078516e-13,1.0395235978787306e-11,3649796568.662979
2022-07-29 22:00:00,1.976866896835923e-11,5.614437267349158e-11,1.5960074837674772e-10,1.6800120918074827e-12,-1.7858940451683226e-13,8.319059679609119e-12,-7151008553.24337
2022-07-29 23:00:00,1.4965848295121042e-11,6.073208870512057e-11,1.6625721022228838e-10,1.713242660609042e-12,-1.5126589453792414e-13,3.6463009195147566e-12,-54072103499.334656
2022-07-30 00:00:00,8.235932743589507e-12,7.47678839136599e-11,1.6331539570994427e-10,1.7036307429760985e-12,-8.601891824855654e-14,-2.883557999626114e-12,-69091025903.21507
2022-07-30 01:00:00,8.7771524894725e-13,9.366853329576344e-11,1.5424568698998127e-10,1.6865757943127385e-12,-1.7779701843783747e-14,-1.0050101762949709e-11,-57080334052.86107
2022-07-30 02:00:00,-5.472827309030585e-12,1.1189776742590853e-10,1.4164152310462144e-10,1.6999525947698102e-12,1.3136450698077079e-14,-1.6391606440546407e-11,-46523015750.6255
2022-07-30 03:00:00,-8.656583449517343e-12,1.2361603014485838e-10,1.3077799900511384e-10,1.695850290870162e-12,3.8217334720113634e-14,-2.002104184567253e-11,-40513148920.07318
2022-07-30 04:00:00,-9.197417654655067e-12,1.295365306711939e-10,1.2317488513171062e-10,1.6831411582921584e-12,3.9626907879485157e-14,-2.1107382572001177e-11,-34825572504.26723
2022-07-30 05:00:00,-8.045473538885633e-12,1.2981203956301132e-10,1.2008999860457494e-10,1.6879976583595167e-12,4.9703189728509694e-14,-2.053622223496129e-11,-30758597287.835175
2022-07-30 06:00:00,-6.45658210370291e-12,1.2617451049371507e-10,1.2046930933893556e-10,1.682353792959555e-12,4.4744772715039977e-14,-1.93198449789079e-11,-28580364266.936188
2022-07-30 07:00:00,-4.419355820370995e-12,1.1818668455640878e-10,1.2858113746669875e-10,1.7164382078581791e-12,2.5466093446340562e-14,-1.7216555353804795e-11,-26804302520.455902
2022-07-30 08:00:00,-1.7749880756335125e-12,1.0785521944462751e-10,1.3916778566749508e-10,1.788273635773889e-12,9.547309701499514e-15,-1.4366938856726885e-11,-24695202450.482727
2022-07-30 09:00:00,1.4539477771241552e-12,9.714335307667479e-11,1.482383760163265e-10,1.9248092907212507e-12,5.479946935132721e-16,-1.1232834782196531e-11,-22548984918.56772
2022-07-30 10:00:00,4.555553774343049e-12,9.163184728758398e-11,1.5135132444774936e-10,2.068146721893846e-12,-7.995032107165229e-15,-7.939547709817814e-12,-19930912307.737976
2022-07-30 11:00:00,7.941904965812349e-12,8.982800621984428e-11,1.49745821316255e-10,2.189745852812464e-12,-3.5689327646053275e-14,-4.795423959331633e-12,-17136814577.953323
2022-07-30 12:00:00,1.1107107897656392e-11,8.755435316646922e-11,1.4938433659318226e-10,2.25307590560386e-12,-5.372375461440932e-14,-1.9928621516421188e-12,-13898479185.242172
2022-07-30 13:00:00,1.3877202511427609e-11,8.329621620662377e-11,1.5216376739674716e-10,2.2464805328034864e-12,-6.597632003709322e-14,4.413723369034298e-13,-10330276000.772858
2022-07-30 14:00:00,1.6449218723855627e-11,7.838500277122549e-11,1.5638485654577611e-10,2.1783057917042673e-12,-8.312505093491507e-14,2.54928909039633e-12,-6834607918.885391
2022-07-30 15:00:00,1.8717883927753587e-11,7.478221553822044e-11,1.6047011427568753e-10,2.029498754330544e-12,-9.845004580342223e-14,4.265593794674997e-12,-3922419834.7742157
2022-07-30 16:00:00,2.0495001458287744e-11,7.259639745729429e-11,1.640557461403706e-10,1.8526313347262327e-12,-1.1098230241436099e-13,5.537404884919359e-12,-1672569471.056755
2022-07-30 17:00:00,2.2085804521193404e-11,6.985690601240514e-11,1.6818584898600541e-10,1.671863873269358e-12,-1.2084669331371448e-13,6.5113339206365824e-12,-207258508.04431152
2022-07-30 18:00:00,2.3409721414729063e-11,6.766042715497877e-11,1.722242274057166e-10,1.4774207191860165e-12,-1.2475985307111631e-13,7.1630952075404566e-12,813221203.9949036
2022-07-30 19:00:00,2.4585329451402103e-11,6.614065351418506e-11,1.762802678066038e-10,1.2861812757327023e-12,-1.281478482661446e-13,7.609765422472223e-12,1601832079.2581463
2022-07-30 20:00:00,2.5339145532086802e-11,6.421890238190584e-11,1.812422485967068e-10,1.1345538556930145e-12,-1.2416277962683328e-13,7.878698998611475e-12,2061910286.023964
2022-07-30 21:00:00,2.5538256057454516e-11,5.962113989634657e-11,1.8720737611853436e-10,9.990805914604565e-13,-1.194844679717783e-13,7.893496229298162e-12,2188135961.0955048
2022-07-30 22:00:00,2.457374192669784e-11,5.551321825973206e-11,1.9221934738866237e-10,9.276224564924993e-13,-1.1095773063128048e-13,7.104867166627093e-12,974021859.221489
2022-07-30 23:00:00,2.1834348047101183e-11,5.6489868687221684e-11,1.9164461325994302e-10,9.071392671259661e-13,-8.43679075540904e-14,4.8478687000603604e-12,-14930472889.530037
2022-07-31 00:00:00,1.6972568896457483e-11,6.316466661961004e-11,1.853447832371821e-10,8.890638430397405e-13,-3.672518688711009e-14,5.149883960494798e-13,-37737346210.90074
2022-07-31 01:00:00,1.15132779528616e-11,7.333555706501951e-11,1.7559189097342155e-10,8.805179564112972e-13,2.2591489444493874e-14,-4.360274935019711e-12,-38088183480.6096
2022-07-31 02:00:00,7.148006854073309e-12,8.415369251343354e-11,1.6637524071972643e-10,8.974003566389338e-13,8.88811681268022e-14,-8.051128892819881e-12,-36733607177.38672
2022-07-31 03:00:00,4.0687831518687e-12,9.439627913912427e-11,1.5892690661903808e-10,9.366430805987854e-13,1.166327934719327e-13,-1.0595275640378131e-11,-37647073737.41617
2022-07-31 04:00:00,2.509186308796431e-12,1.0223153768868749e-10,1.5569757899151646e-10,9.654689370624252e-13,1.1554431482034804e-13,-1.1951725291133767e-11,-38538424540.947464
2022-07-31 05:00:00,2.9673137620375385e-12,1.0567266104527037e-10,1.5542763652593136e-10,9.70450026445741e-13,1.1639733318199469e-13,-1.1494472183216189e-11,-37722432915.288284
